Time	    Potential	Current	    Reflectivity
277.400000	0.491633	0.002729	-2.484081
277.500000	0.492182	0.002766	-2.483747
277.600000	0.492694	0.002806	-2.483434
277.700000	0.493207	0.002754	-2.483247
277.800000	0.493773	0.002855	-2.483144
277.900000	0.494254	0.002859	-2.483116
278.000000	0.494798	0.002801	-2.483108
278.100000	0.495343	0.002907	-2.483107
278.200000	0.495835	0.002781	-2.482944
278.300000	0.496087	0.002716	-2.482578
278.400000	0.496599	0.002763	-2.482395
278.500000	0.497128	0.002689	-2.482536
278.600000	0.497665	0.002817	-2.482584
278.700000	0.498180	0.002899	-2.482935
278.800000	0.498685	0.002840	-2.483049
278.900000	0.499258	0.002950	-2.482405
279.000000	0.499767	0.002943	-2.482062
279.100000	0.500291	0.002892	-2.482540
279.200000	0.500840	0.002996	-2.482466
279.300000	0.501331	0.002958	-2.482520
279.400000	0.501732	0.002762	-2.482183
279.500000	0.502072	0.002967	-2.482323
279.600000	0.502591	0.002942	-2.482724
279.700000	0.503140	0.002995	-2.482402
279.800000	0.503672	0.003044	-2.482664
279.900000	0.504189	0.002980	-2.482250
280.000000	0.504745	0.003076	-2.482397
280.100000	0.505265	0.002977	-2.482017
280.200000	0.505795	0.002737	-2.481672
280.300000	0.506335	0.003023	-2.482029
280.400000	0.506837	0.003022	-2.481948
280.500000	0.507400	0.003034	-2.481741
280.600000	0.507617	0.002869	-2.481774
280.700000	0.508075	0.003010	-2.481430
280.800000	0.508628	0.003064	-2.481781
280.900000	0.509184	0.003131	-2.481671
281.000000	0.509681	0.003065	-2.481287
281.100000	0.510227	0.003161	-2.481686
281.200000	0.510743	0.003181	-2.481922
281.300000	0.511279	0.003113	-2.482312
281.400000	0.511829	0.003223	-2.482054
281.500000	0.512326	0.003187	-2.481491
281.600000	0.512859	0.003143	-2.481177
281.700000	0.513318	0.003099	-2.480933
281.800000	0.513582	0.003072	-2.480604
281.900000	0.514103	0.002843	-2.480274
282.000000	0.514607	0.003150	-2.480603
282.100000	0.515103	0.003146	-2.480453
282.200000	0.515625	0.003216	-2.480091
282.300000	0.516126	0.003247	-2.480090
282.400000	0.516677	0.003231	-2.480492
282.500000	0.517251	0.003314	-2.480537
282.600000	0.517769	0.003296	-2.480773
282.700000	0.518313	0.003275	-2.480224
282.800000	0.518838	0.003354	-2.480319
282.900000	0.519161	0.003109	-2.480120
283.000000	0.519584	0.003259	-2.479981
283.100000	0.520082	0.003342	-2.479948
283.200000	0.520596	0.003290	-2.479646
283.300000	0.521159	0.003367	-2.480134
283.400000	0.521672	0.003373	-2.479826
283.500000	0.522197	0.002876	-2.479317
283.600000	0.522741	0.003268	-2.479033
283.700000	0.523273	0.003336	-2.478965
283.800000	0.523812	0.003315	-2.479022
283.900000	0.524359	0.003416	-2.478213
284.000000	0.524851	0.003301	-2.477921
284.100000	0.525087	0.003220	-2.478085
284.200000	0.525581	0.003411	-2.478278
284.300000	0.526113	0.003384	-2.478357
284.400000	0.526654	0.003435	-2.478460
284.500000	0.527160	0.003483	-2.478430
284.600000	0.527680	0.003404	-2.478168
284.700000	0.528253	0.003516	-2.478050
284.800000	0.528749	0.003490	-2.478367
284.900000	0.529269	0.003446	-2.477649
285.000000	0.529823	0.003568	-2.477751
285.100000	0.530333	0.003220	-2.477673
285.200000	0.530869	0.003293	-2.477627
285.300000	0.531135	0.003265	-2.478018
285.400000	0.531585	0.003401	-2.477866
285.500000	0.532136	0.003500	-2.477524
285.600000	0.532642	0.003552	-2.477242
285.700000	0.533169	0.003477	-2.477400
285.800000	0.533718	0.003606	-2.477258
285.900000	0.534227	0.003589	-2.477375
286.000000	0.534769	0.003556	-2.477146
286.100000	0.535323	0.003658	-2.476856
286.200000	0.535854	0.003623	-2.476624
286.300000	0.536395	0.003609	-2.476350
286.400000	0.536856	0.003541	-2.476457
286.500000	0.537134	0.003545	-2.476495
286.600000	0.537686	0.003660	-2.476370
286.700000	0.538201	0.003687	-2.476378
286.800000	0.538750	0.003464	-2.475901
286.900000	0.539324	0.003352	-2.476075
287.000000	0.539800	0.003617	-2.476082
287.100000	0.540351	0.003614	-2.476351
287.200000	0.540888	0.003721	-2.476298
287.300000	0.541399	0.003700	-2.476073
287.400000	0.541938	0.003708	-2.475885
287.500000	0.542458	0.003801	-2.475994
287.600000	0.542806	0.003545	-2.475392
287.700000	0.543232	0.003722	-2.475092
287.800000	0.543748	0.003789	-2.475154
287.900000	0.544284	0.003744	-2.475043
288.000000	0.544825	0.003847	-2.475051
288.100000	0.545328	0.003832	-2.475330
288.200000	0.545867	0.003774	-2.475459
288.300000	0.546406	0.003885	-2.475376
288.400000	0.546909	0.003840	-2.475323
288.500000	0.547445	0.003397	-2.475292
288.600000	0.548017	0.003765	-2.474882
288.700000	0.548516	0.003730	-2.474737
288.800000	0.548747	0.003673	-2.474835
288.900000	0.549271	0.003866	-2.474721
289.000000	0.549772	0.003820	-2.474951
289.100000	0.550341	0.003952	-2.474835
289.200000	0.550844	0.003938	-2.474784
289.300000	0.551368	0.003872	-2.474330
289.400000	0.551913	0.003992	-2.473998
289.500000	0.552432	0.003970	-2.473512
289.600000	0.552977	0.003951	-2.473370
289.700000	0.553516	0.004042	-2.473374
289.800000	0.554020	0.003991	-2.473425
289.900000	0.554419	0.003824	-2.473194
290.000000	0.554765	0.004006	-2.472919
290.100000	0.555254	0.003951	-2.472720
290.200000	0.555831	0.003538	-2.472621
290.300000	0.556320	0.003871	-2.472387
290.400000	0.556833	0.003897	-2.472876
290.500000	0.557367	0.004062	-2.472796
290.600000	0.557874	0.004045	-2.471801
290.700000	0.558414	0.004051	-2.471787
290.800000	0.558944	0.004150	-2.471321
290.900000	0.559450	0.004085	-2.471695
291.000000	0.559989	0.004108	-2.471817
291.100000	0.560257	0.003945	-2.471786
291.200000	0.560714	0.004044	-2.471647
291.300000	0.561274	0.004169	-2.471816
291.400000	0.561777	0.004172	-2.471485
291.500000	0.562279	0.004121	-2.470680
291.600000	0.562848	0.004234	-2.471220
291.700000	0.563353	0.004221	-2.471688
291.800000	0.563908	0.004124	-2.471179
291.900000	0.564421	0.003648	-2.470828
292.000000	0.564952	0.004058	-2.470600
292.100000	0.565504	0.004148	-2.470610
292.200000	0.565970	0.004100	-2.470322
292.300000	0.566232	0.004076	-2.470581
292.400000	0.566803	0.004225	-2.470802
292.500000	0.567326	0.004246	-2.470422
292.600000	0.567836	0.004183	-2.470182
292.700000	0.568399	0.004326	-2.469981
292.800000	0.568873	0.004296	-2.470018
292.900000	0.569434	0.004269	-2.469772
293.000000	0.569949	0.004382	-2.469358
293.100000	0.570441	0.004315	-2.469768
293.200000	0.571022	0.004364	-2.469874
293.300000	0.571567	0.004421	-2.469675
293.400000	0.571904	0.004111	-2.469664
293.500000	0.572302	0.003863	-2.469636
293.600000	0.572810	0.004042	-2.468964
293.700000	0.573349	0.004196	-2.469397
293.800000	0.573891	0.004390	-2.469021
293.900000	0.574376	0.004342	-2.468920
294.000000	0.574925	0.004341	-2.468994
294.100000	0.575450	0.004459	-2.469195
294.200000	0.575947	0.004417	-2.469401
294.300000	0.576508	0.004446	-2.468894
294.400000	0.577019	0.004498	-2.469221
294.500000	0.577529	0.004393	-2.469032
294.600000	0.577770	0.004288	-2.469113
294.700000	0.578248	0.004464	-2.468892
294.800000	0.578785	0.004429	-2.468535
294.900000	0.579357	0.004544	-2.468598
295.000000	0.579862	0.004517	-2.468486
295.100000	0.580382	0.004474	-2.468234
295.200000	0.580899	0.004116	-2.468135
295.300000	0.581452	0.004238	-2.468065
295.400000	0.582001	0.004446	-2.468096
295.500000	0.582524	0.004563	-2.468298
295.600000	0.583053	0.004509	-2.468471
295.700000	0.583479	0.004386	-2.468102
295.800000	0.583783	0.004529	-2.468079
295.900000	0.584319	0.004526	-2.467767
296.000000	0.584879	0.004634	-2.467499
296.100000	0.585376	0.004613	-2.467502
296.200000	0.585904	0.004580	-2.467096
296.300000	0.586443	0.004701	-2.467180
296.400000	0.586982	0.004678	-2.466991
296.500000	0.587537	0.004656	-2.466892
296.600000	0.588050	0.004730	-2.466630
296.700000	0.588561	0.004680	-2.466528
296.800000	0.589132	0.004739	-2.466619
296.900000	0.589432	0.004066	-2.466319
297.000000	0.589848	0.003831	-2.466278
297.100000	0.590415	0.004557	-2.465931
297.200000	0.590914	0.004614	-2.466285
297.300000	0.591459	0.004624	-2.466185
297.400000	0.591993	0.004749	-2.465822
297.500000	0.592495	0.004709	-2.465666
297.600000	0.593043	0.004729	-2.465549
297.700000	0.593576	0.004829	-2.465283
297.800000	0.594089	0.004751	-2.465002
297.900000	0.594646	0.004837	-2.464981
298.000000	0.595107	0.004688	-2.464975
298.100000	0.595359	0.004646	-2.464476
298.200000	0.595890	0.004858	-2.464589
298.300000	0.596379	0.004841	-2.464523
298.400000	0.596920	0.004827	-2.464550
298.500000	0.597474	0.004934	-2.464318
298.600000	0.597967	0.004157	-2.464415
298.700000	0.598492	0.004178	-2.464163
298.800000	0.599010	0.004773	-2.464149
298.900000	0.599515	0.004754	-2.463724
299.000000	0.600077	0.004873	-2.463424
299.100000	0.600583	0.004916	-2.463694
299.200000	0.601096	0.004857	-2.463538
299.300000	0.601365	0.004724	-2.463446
299.400000	0.601831	0.004907	-2.463245
299.500000	0.602383	0.004862	-2.463213
299.600000	0.602928	0.005028	-2.463046
299.700000	0.603438	0.004984	-2.462641
299.800000	0.604002	0.004963	-2.462761
299.900000	0.604544	0.005055	-2.462629
300.000000	0.605006	0.004954	-2.462663
300.100000	0.605274	0.004799	-2.462474
300.200000	0.605784	0.005037	-2.462308
300.300000	0.606292	0.004305	-2.461963
300.400000	0.606836	0.004608	-2.461886
300.500000	0.607113	0.004654	-2.461851
300.600000	0.607533	0.004862	-2.461742
300.700000	0.608075	0.005046	-2.461476
300.800000	0.608591	0.005027	-2.461575
300.900000	0.609136	0.005031	-2.461526
301.000000	0.609682	0.005166	-2.461545
301.100000	0.610177	0.005092	-2.461405
301.200000	0.610752	0.005169	-2.461069
301.300000	0.611240	0.005184	-2.461094
301.400000	0.611753	0.005110	-2.461185
301.500000	0.612314	0.005243	-2.460885
301.600000	0.612774	0.005069	-2.460638
301.700000	0.613043	0.004969	-2.460728
301.800000	0.613589	0.005245	-2.460211
301.900000	0.614094	0.005228	-2.459818
302.000000	0.614633	0.005191	-2.459605
302.100000	0.615184	0.004506	-2.459133
302.200000	0.615690	0.005052	-2.459340
302.300000	0.616252	0.005193	-2.459197
302.400000	0.616726	0.005295	-2.459116
302.500000	0.617206	0.005205	-2.459104
302.600000	0.617710	0.005327	-2.458832
302.700000	0.618148	0.005164	-2.458815
302.800000	0.618383	0.005095	-2.458623
302.900000	0.618881	0.005349	-2.458402
303.000000	0.619371	0.005322	-2.458414
303.100000	0.619898	0.005308	-2.458444
303.200000	0.620450	0.005424	-2.457920
303.300000	0.620963	0.005356	-2.457852
303.400000	0.621486	0.005387	-2.457453
303.500000	0.622027	0.005471	-2.457475
303.600000	0.622542	0.005340	-2.457269
303.700000	0.623096	0.005259	-2.456931
303.800000	0.623589	0.004728	-2.456676
303.900000	0.623945	0.004961	-2.456803
304.000000	0.624350	0.005363	-2.456695
304.100000	0.624833	0.005382	-2.456466
304.200000	0.625400	0.005397	-2.456199
304.300000	0.625913	0.005521	-2.456038
304.400000	0.626439	0.005475	-2.455810
304.500000	0.626999	0.005509	-2.455592
304.600000	0.627540	0.005600	-2.455476
304.700000	0.628070	0.005497	-2.455772
304.800000	0.628618	0.005610	-2.455390
304.900000	0.629123	0.005583	-2.455254
305.000000	0.629656	0.005522	-2.455128
305.100000	0.629902	0.005373	-2.455004
305.200000	0.630368	0.005563	-2.454642
305.300000	0.630905	0.005548	-2.454407
305.400000	0.631420	0.005468	-2.454508
305.500000	0.631927	0.004796	-2.453997
305.600000	0.632478	0.005491	-2.453733
305.700000	0.633022	0.005634	-2.453376
305.800000	0.633538	0.005603	-2.453217
305.900000	0.634097	0.005711	-2.453147
306.000000	0.634598	0.005739	-2.452871
306.100000	0.635125	0.005672	-2.452683
306.200000	0.635576	0.005569	-2.452547
306.300000	0.635870	0.005630	-2.452482
306.400000	0.636421	0.005671	-2.452311
306.500000	0.636937	0.005809	-2.452347
306.600000	0.637455	0.005750	-2.452259
306.700000	0.637989	0.005789	-2.451854
306.800000	0.638509	0.005888	-2.451611
306.900000	0.638998	0.005782	-2.451102
307.000000	0.639518	0.005906	-2.451046
307.100000	0.640021	0.005784	-2.451088
307.200000	0.640558	0.004992	-2.450732
307.300000	0.641099	0.005835	-2.450771
307.400000	0.641402	0.005517	-2.450442
307.500000	0.641833	0.005712	-2.450374
307.600000	0.642347	0.005897	-2.450140
307.700000	0.642871	0.005897	-2.449637
307.800000	0.643448	0.005931	-2.449504
307.900000	0.643981	0.006012	-2.449128
308.000000	0.644473	0.005927	-2.448792
308.100000	0.645030	0.006014	-2.448654
308.200000	0.645543	0.006063	-2.448518
308.300000	0.646070	0.005963	-2.448430
308.400000	0.646615	0.006126	-2.448372
308.500000	0.647096	0.005917	-2.448075
308.600000	0.647333	0.005812	-2.447988
308.700000	0.647873	0.006097	-2.447667
308.800000	0.648376	0.005366	-2.447797
308.900000	0.648932	0.005692	-2.447350
309.000000	0.649466	0.006090	-2.447450
309.100000	0.649952	0.006012	-2.447122
309.200000	0.650526	0.006131	-2.446918
309.300000	0.651009	0.006172	-2.446986
309.400000	0.651539	0.006085	-2.446732
309.500000	0.652093	0.006280	-2.446626
309.600000	0.652602	0.006251	-2.446329
309.700000	0.652970	0.005850	-2.446088
309.800000	0.653338	0.006251	-2.445869
309.900000	0.653863	0.006231	-2.445886
310.000000	0.654415	0.006241	-2.445640
310.100000	0.654919	0.006336	-2.445261
310.200000	0.655428	0.006257	-2.445164
310.300000	0.656008	0.006382	-2.444860
310.400000	0.656508	0.006119	-2.444819
310.500000	0.657050	0.005534	-2.444612
310.600000	0.657590	0.006307	-2.444299
310.700000	0.658091	0.006338	-2.444067
310.800000	0.658647	0.006324	-2.443630
310.900000	0.658893	0.006086	-2.443518
311.000000	0.659346	0.006349	-2.443218
311.100000	0.659872	0.006374	-2.443129
311.200000	0.660413	0.006514	-2.443024
311.300000	0.660923	0.006426	-2.442905
311.400000	0.661472	0.006540	-2.442737
311.500000	0.661981	0.006571	-2.442163
311.600000	0.662495	0.006455	-2.441974
311.700000	0.663056	0.006654	-2.441929
311.800000	0.663568	0.006639	-2.442006
311.900000	0.664118	0.006547	-2.441697
312.000000	0.664571	0.006430	-2.441556
312.100000	0.664833	0.006370	-2.441124
312.200000	0.665384	0.005373	-2.440920
312.300000	0.665905	0.006472	-2.440757
312.400000	0.666416	0.006484	-2.440606
312.500000	0.666945	0.006618	-2.440360
312.600000	0.667448	0.006687	-2.439758
312.700000	0.667941	0.006603	-2.439935
312.800000	0.668515	0.006796	-2.439889
312.900000	0.669018	0.006797	-2.439603
313.000000	0.669564	0.006690	-2.439120
313.100000	0.670109	0.006889	-2.438912
313.200000	0.670385	0.006431	-2.438682
313.300000	0.670833	0.006705	-2.438273
313.400000	0.671356	0.006857	-2.437911
313.500000	0.671875	0.006788	-2.437739
313.600000	0.672416	0.006878	-2.437553
313.700000	0.672902	0.006920	-2.437341
313.800000	0.673433	0.005671	-2.437098
313.900000	0.673968	0.006691	-2.436637
314.000000	0.674481	0.006867	-2.436378
314.100000	0.675014	0.006829	-2.436361
314.200000	0.675550	0.007022	-2.436021
314.300000	0.676023	0.006816	-2.435729
314.400000	0.676263	0.006674	-2.435477
314.500000	0.676762	0.006969	-2.435022
314.600000	0.677259	0.006933	-2.434969
314.700000	0.677804	0.007031	-2.434959
314.800000	0.678343	0.007135	-2.434703
314.900000	0.678840	0.007022	-2.434237
315.000000	0.679401	0.007222	-2.433929
315.100000	0.679909	0.007200	-2.433842
315.200000	0.680413	0.007112	-2.433498
315.300000	0.680962	0.007315	-2.433302
315.400000	0.681465	0.007280	-2.433136
315.500000	0.681887	0.005727	-2.432764
315.600000	0.682270	0.006988	-2.432573
315.700000	0.682759	0.007080	-2.432229
315.800000	0.683317	0.007218	-2.431907
315.900000	0.683835	0.007279	-2.431724
316.000000	0.684344	0.007210	-2.431518
316.100000	0.684922	0.007373	-2.431591
316.200000	0.685423	0.007364	-2.431145
316.300000	0.685940	0.007269	-2.430785
316.400000	0.686467	0.007457	-2.430627
316.500000	0.686961	0.007373	-2.430339
316.600000	0.687482	0.007336	-2.430147
316.700000	0.687740	0.007063	-2.429884
316.800000	0.688212	0.007323	-2.429441
316.900000	0.688765	0.007394	-2.429075
317.000000	0.689271	0.007493	-2.428935
317.100000	0.689777	0.007388	-2.428407
317.200000	0.690327	0.006361	-2.427893
317.300000	0.690842	0.007118	-2.427831
317.400000	0.691360	0.007283	-2.427571
317.500000	0.691905	0.007568	-2.427403
317.600000	0.692421	0.007523	-2.426904
317.700000	0.692963	0.007522	-2.426763
317.800000	0.693412	0.007353	-2.426270
317.900000	0.693677	0.007357	-2.426121
318.000000	0.694223	0.007519	-2.425940
318.100000	0.694745	0.007645	-2.425224
318.200000	0.695277	0.007540	-2.424904
318.300000	0.695801	0.007661	-2.424773
318.400000	0.696300	0.007692	-2.424249
318.500000	0.696822	0.007599	-2.423742
318.600000	0.697370	0.007788	-2.423751
318.700000	0.697880	0.007723	-2.423350
318.800000	0.698409	0.007680	-2.423354
318.900000	0.698941	0.006679	-2.423372
319.000000	0.699259	0.007040	-2.423004
319.100000	0.699676	0.007522	-2.422745
319.200000	0.700234	0.007729	-2.422221
319.300000	0.700745	0.007649	-2.421824
319.400000	0.701300	0.007792	-2.421558
319.500000	0.701820	0.007840	-2.421020
319.600000	0.702352	0.007743	-2.420803
319.700000	0.702923	0.007935	-2.420428
319.800000	0.703423	0.007890	-2.420260
319.900000	0.703958	0.007829	-2.419976
320.000000	0.704518	0.008005	-2.419598
320.100000	0.704988	0.007774	-2.419393
320.200000	0.705265	0.007584	-2.419348
320.300000	0.705767	0.007893	-2.418917
320.400000	0.706282	0.007828	-2.418529
320.500000	0.706841	0.007945	-2.417933
320.600000	0.707342	0.007886	-2.417273
320.700000	0.707885	0.006479	-2.416847
320.800000	0.708428	0.007748	-2.416701
320.900000	0.708919	0.007857	-2.416498
321.000000	0.709449	0.007846	-2.416479
321.100000	0.710007	0.008064	-2.416279
321.200000	0.710532	0.007993	-2.415839
321.300000	0.710932	0.007600	-2.415412
321.400000	0.711276	0.007934	-2.415271
321.500000	0.711787	0.007902	-2.414663
321.600000	0.712349	0.008030	-2.414577
321.700000	0.712875	0.008062	-2.414223
321.800000	0.713388	0.007938	-2.414109
321.900000	0.713916	0.008111	-2.413767
322.000000	0.714442	0.008143	-2.413083
322.100000	0.714965	0.008043	-2.412737
322.200000	0.715506	0.008202	-2.412423
322.300000	0.715995	0.008120	-2.411999
322.400000	0.716542	0.007707	-2.411458
322.500000	0.716766	0.007001	-2.411223
322.600000	0.717235	0.007841	-2.410941
322.700000	0.717797	0.008061	-2.410724
322.800000	0.718324	0.008135	-2.410349
322.900000	0.718843	0.008027	-2.410048
323.000000	0.719408	0.008233	-2.409831
323.100000	0.719934	0.008155	-2.409706
323.200000	0.720460	0.008131	-2.409212
323.300000	0.720983	0.008290	-2.409248
323.400000	0.721473	0.008197	-2.408755
323.500000	0.722006	0.008171	-2.408248
323.600000	0.722438	0.007984	-2.407891
323.700000	0.722688	0.007910	-2.407909
323.800000	0.723267	0.008169	-2.407739
323.900000	0.723779	0.008209	-2.407501
324.000000	0.724304	0.008079	-2.407170
324.100000	0.724859	0.007243	-2.406189
324.200000	0.725361	0.007870	-2.406236
324.300000	0.725890	0.008023	-2.406255
324.400000	0.726434	0.008233	-2.405762
324.500000	0.726935	0.008151	-2.405375
324.600000	0.727474	0.008143	-2.405295
324.700000	0.728023	0.008308	-2.405321
324.800000	0.728324	0.007735	-2.404781
324.900000	0.728752	0.008108	-2.404048
325.000000	0.729262	0.008218	-2.403896
325.100000	0.729778	0.008119	-2.403982
325.200000	0.730338	0.008290	-2.403226
325.300000	0.730871	0.008290	-2.403042
325.400000	0.731418	0.008175	-2.402752
325.500000	0.731965	0.008358	-2.401950
325.600000	0.732471	0.008285	-2.401555
325.700000	0.733027	0.008149	-2.401218
325.800000	0.733546	0.007144	-2.401268
325.900000	0.734038	0.007926	-2.400990
326.000000	0.734299	0.007822	-2.400901
326.100000	0.734794	0.008196	-2.400427
326.200000	0.735316	0.008126	-2.400360
326.300000	0.735866	0.008336	-2.399940
326.400000	0.736394	0.008332	-2.399561
326.500000	0.736928	0.008230	-2.399196
326.600000	0.737509	0.008451	-2.398907
326.700000	0.738023	0.008337	-2.398656
326.800000	0.738563	0.008320	-2.398723
326.900000	0.739071	0.008444	-2.398564
327.000000	0.739574	0.008319	-2.398401
327.100000	0.739970	0.007957	-2.397794
327.200000	0.740305	0.008223	-2.397698
327.300000	0.740813	0.008192	-2.397394
327.400000	0.741349	0.007946	-2.396985
327.500000	0.741829	0.007439	-2.396653
327.600000	0.742337	0.008045	-2.396316
327.700000	0.742869	0.008329	-2.395877
327.800000	0.743368	0.008289	-2.395350
327.900000	0.743931	0.008304	-2.395608
328.000000	0.744474	0.008409	-2.395472
328.100000	0.744996	0.008315	-2.395184
328.200000	0.745552	0.008367	-2.394610
328.300000	0.745821	0.007971	-2.394434
328.400000	0.746276	0.008176	-2.394043
328.500000	0.746825	0.008369	-2.393575
328.600000	0.747351	0.008379	-2.393845
328.700000	0.747858	0.008296	-2.393648
328.800000	0.748402	0.008491	-2.393498
328.900000	0.748910	0.008422	-2.393066
329.000000	0.749451	0.008351	-2.392718
329.100000	0.749999	0.007889	-2.392396
329.200000	0.750516	0.007417	-2.391885
329.300000	0.751055	0.008265	-2.391656
329.400000	0.751522	0.008170	-2.391334
329.500000	0.751808	0.008069	-2.390957
329.600000	0.752340	0.008367	-2.390856
329.700000	0.752867	0.008364	-2.390587
329.800000	0.753355	0.008305	-2.390282
329.900000	0.753943	0.008541	-2.390210
330.000000	0.754451	0.008478	-2.390002
330.100000	0.754992	0.008439	-2.389752
330.200000	0.755516	0.008575	-2.389248
330.300000	0.756014	0.008471	-2.389076
330.400000	0.756554	0.008479	-2.388888
330.500000	0.757065	0.008610	-2.388711
330.600000	0.757391	0.008056	-2.388222
330.700000	0.757816	0.008476	-2.388387
330.800000	0.758308	0.008382	-2.388117
330.900000	0.758849	0.007367	-2.387980
331.000000	0.759361	0.008442	-2.387476
331.100000	0.759895	0.008502	-2.387311
331.200000	0.760430	0.008495	-2.387048
331.300000	0.760968	0.008671	-2.386813
331.400000	0.761479	0.008605	-2.386396
331.500000	0.762009	0.008622	-2.386120
331.600000	0.762507	0.008726	-2.386121
331.700000	0.762989	0.008516	-2.385351
331.800000	0.763227	0.008341	-2.385297
331.900000	0.763739	0.008637	-2.385093
332.000000	0.764223	0.008528	-2.384906
332.100000	0.764778	0.008770	-2.384669
332.200000	0.765306	0.008734	-2.384447
332.300000	0.765835	0.008683	-2.384175
332.400000	0.766366	0.008868	-2.383630
332.500000	0.766902	0.008040	-2.384010
332.600000	0.767451	0.008204	-2.383902
332.700000	0.767979	0.008770	-2.383525
332.800000	0.768486	0.008723	-2.382985
332.900000	0.768913	0.008498	-2.382901
333.000000	0.769237	0.008712	-2.382846
333.100000	0.769748	0.008704	-2.382788
333.200000	0.770321	0.008948	-2.382231
333.300000	0.770818	0.008903	-2.382093
333.400000	0.771329	0.008855	-2.381942
333.500000	0.771886	0.009068	-2.381563
333.600000	0.772402	0.008970	-2.381452
333.700000	0.772946	0.008994	-2.381369
333.800000	0.773485	0.009099	-2.380906
333.900000	0.774001	0.009006	-2.380841
334.000000	0.774592	0.009145	-2.380526
334.100000	0.774857	0.008720	-2.380082
334.200000	0.775298	0.008411	-2.379967
334.300000	0.775856	0.008425	-2.379877
334.400000	0.776369	0.009026	-2.379463
334.500000	0.776879	0.009026	-2.379563
334.600000	0.777442	0.009250	-2.379326
334.700000	0.777951	0.009166	-2.379047
334.800000	0.778496	0.009196	-2.378847
334.900000	0.779020	0.009328	-2.378516
335.000000	0.779544	0.009262	-2.378327
335.100000	0.780085	0.009375	-2.378251
335.200000	0.780543	0.009190	-2.377896
335.300000	0.780799	0.009120	-2.377898
335.400000	0.781308	0.009459	-2.377558
335.500000	0.781775	0.009432	-2.377118
335.600000	0.782274	0.009446	-2.376950
335.700000	0.782778	0.009643	-2.376715
335.800000	0.783254	0.008462	-2.376573
335.900000	0.783745	0.009316	-2.376243
336.000000	0.784259	0.009619	-2.376066
336.100000	0.784784	0.009613	-2.375847
336.200000	0.785339	0.009712	-2.375300
336.300000	0.785856	0.009804	-2.375291
336.400000	0.786160	0.009299	-2.375300
336.500000	0.786580	0.009777	-2.374724
336.600000	0.787101	0.009856	-2.374603
336.700000	0.787633	0.009771	-2.374363
336.800000	0.788173	0.009994	-2.373837
336.900000	0.788702	0.009984	-2.373530
337.000000	0.789238	0.009985	-2.373389
337.100000	0.789764	0.010183	-2.373270
337.200000	0.790287	0.010121	-2.372881
337.300000	0.790849	0.010247	-2.372664
337.400000	0.791361	0.010315	-2.372447
337.500000	0.791852	0.008930	-2.372385
337.600000	0.792110	0.009747	-2.372405
337.700000	0.792608	0.010270	-2.371972
337.800000	0.793158	0.010258	-2.371789
337.900000	0.793725	0.010536	-2.371576
338.000000	0.794219	0.010542	-2.371245
338.100000	0.794786	0.010559	-2.370976
338.200000	0.795301	0.010762	-2.370858
338.300000	0.795797	0.010728	-2.370723
338.400000	0.796343	0.010831	-2.370352
338.500000	0.796871	0.010968	-2.369964
338.600000	0.797378	0.010844	-2.369827
338.700000	0.797612	0.010659	-2.369384
338.800000	0.798115	0.011037	-2.369212
338.900000	0.798653	0.010982	-2.368950
339.000000	0.799201	0.011288	-2.368830
339.100000	0.799707	0.011260	-2.368403
339.200000	0.800268	0.010171	-2.368114
339.300000	0.800817	0.011150	-2.367668
339.400000	0.801320	0.011385	-2.367443
339.500000	0.801859	0.011543	-2.367586
339.600000	0.802368	0.011716	-2.367477
339.700000	0.802883	0.011697	-2.367325
339.800000	0.803308	0.011580	-2.367115
339.900000	0.803630	0.011841	-2.366981
340.000000	0.804128	0.011865	-2.366437
340.100000	0.804635	0.012167	-2.366333
340.200000	0.805154	0.012225	-2.366012
340.300000	0.805686	0.012274	-2.365582
340.400000	0.806251	0.012497	-2.365309
340.500000	0.806747	0.012489	-2.365178
340.600000	0.807318	0.012644	-2.365115
340.700000	0.807838	0.012846	-2.365089
340.800000	0.808374	0.012802	-2.364638
340.900000	0.808943	0.011871	-2.364665
341.000000	0.809214	0.012270	-2.364453
341.100000	0.809619	0.012837	-2.364482
341.200000	0.810189	0.013246	-2.364371
341.300000	0.810699	0.013341	-2.363958
341.400000	0.811242	0.013426	-2.363707
341.500000	0.811760	0.013695	-2.363551
341.600000	0.812285	0.013733	-2.363650
341.700000	0.812825	0.013890	-2.363202
341.800000	0.813359	0.014135	-2.362890
341.900000	0.813876	0.014126	-2.362592
342.000000	0.814419	0.014440	-2.362470
342.100000	0.814870	0.014314	-2.362494
342.200000	0.815124	0.014264	-2.362182
342.300000	0.815690	0.014803	-2.361923
342.400000	0.816206	0.014868	-2.361885
342.500000	0.816738	0.013715	-2.361890
342.600000	0.817281	0.014982	-2.361448
342.700000	0.817795	0.015217	-2.361301
342.800000	0.818322	0.015469	-2.361408
342.900000	0.818874	0.015733	-2.361185
343.000000	0.819384	0.015806	-2.360884
343.100000	0.819941	0.016105	-2.360662
343.200000	0.820433	0.016275	-2.360444
343.300000	0.820795	0.015932	-2.360276
343.400000	0.821215	0.016494	-2.360065
343.500000	0.821731	0.016647	-2.359709
343.600000	0.822273	0.016766	-2.359365
343.700000	0.822793	0.017113	-2.359104
343.800000	0.823302	0.017265	-2.358982
